named_entity_urn,ref,token_position
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:46,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:23.323,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:47,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.381,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:48,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.170,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:48,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.172,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.104,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.119,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.293,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.314,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.18,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.172,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:9.38,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:9.39,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:9.259,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:16.289,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.85,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.85,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.86,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.100,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.107,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.107,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.107,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.130,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.130,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.220,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.257,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.268,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.276,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:15.153,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.6,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.99,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.146,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.146,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.243,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.249,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.254,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.257,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.259,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.273,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.275,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.330,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.488,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.2,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.62,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.210,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.237,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.327,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:1.355,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.8,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.125,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.182,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.187,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.193,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.260,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:19.597,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.86,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.160,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.169,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.169,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.372,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.383,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.499,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.510,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.513,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.532,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.533,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.547,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:10.15,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:10.40,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:10.332,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.82,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.220,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.495,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.503,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.504,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.513,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.578,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.581,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:24.27,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:24.31,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:24.37,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:24.38,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:24.117,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:12.189,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:12.190,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.71,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.71,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.229,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.238,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.241,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.241,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.367,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:14.469,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.39,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.106,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.106,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.106,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.307,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:5.310,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.137,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.248,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.263,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.266,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.315,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.316,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.316,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:13.388,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:18.252,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:18.260,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:18.261,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:18.266,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:23.19,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:22.36,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:22.228,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:49,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:22.230,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:50,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.283,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:50,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.294,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:50,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:8.301,4
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:51,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.133,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:51,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.169,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:51,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:4.342,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:52,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.172,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:53,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.171,3
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:54,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.159,2
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.135,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.413,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.415,9
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.513,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:17.596,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.7,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.72,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.87,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.90,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.101,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.106,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.112,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.115,9
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.119,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.128,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.198,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.204,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.211,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.265,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:2.306,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:9.59,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:9.259,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:16.76,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:16.133,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:16.250,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:16.376,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.79,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.100,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.104,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.116,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.131,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.133,1
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.137,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.139,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.141,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.149,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.185,5
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.202,6
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.203,8
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.217,9
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.220,7
urn:cite2:beyond-translation.scaife-viewer.org:place.v1:55,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:3.251,5
